Date,Open,High,Low,Close,Volume
2025-10-14 13:10:00,1.155545,1.155805,1.155505,1.155755,
2025-10-14 13:11:00,1.155755,1.155825,1.155675,1.155795,
2025-10-14 13:12:00,1.155795,1.155825,1.155665,1.155795,
2025-10-14 13:13:00,1.155805,1.155885,1.155715,1.155725,
2025-10-14 13:14:00,1.155725,1.155875,1.155725,1.155865,
2025-10-14 13:15:00,1.155835,1.155835,1.155645,1.155695,
2025-10-14 13:16:00,1.155725,1.155725,1.155525,1.155605,
2025-10-14 13:17:00,1.155615,1.155635,1.155415,1.155635,
2025-10-14 13:18:00,1.1556250000000001,1.155645,1.155455,1.155455,
2025-10-14 13:19:00,1.155435,1.155535,1.155415,1.155515,
2025-10-14 13:20:00,1.155535,1.155585,1.155475,1.155475,
2025-10-14 13:21:00,1.155465,1.155465,1.155305,1.155345,
2025-10-14 13:22:00,1.155365,1.1553849999999999,1.155115,1.155155,
2025-10-14 13:23:00,1.155155,1.1553849999999999,1.155155,1.155305,
2025-10-14 13:24:00,1.155305,1.155555,1.155255,1.155555,
2025-10-14 13:25:00,1.155525,1.1556549999999999,1.155415,1.155605,
2025-10-14 13:26:00,1.155585,1.155615,1.155305,1.155355,
2025-10-14 13:27:00,1.155365,1.155465,1.155355,1.155465,
2025-10-14 13:28:00,1.155465,1.155465,1.155295,1.155465,
2025-10-14 13:29:00,1.155465,1.155475,1.155315,1.155415,
2025-10-14 13:30:00,1.155425,1.155465,1.155335,1.155355,
2025-10-14 13:31:00,1.155435,1.155495,1.155345,1.155405,
2025-10-14 13:32:00,1.15542,1.155745,1.15542,1.155675,
2025-10-14 13:33:00,1.155665,1.155665,1.155545,1.155615,
2025-10-14 13:34:00,1.155695,1.155725,1.155595,1.155605,
2025-10-14 13:35:00,1.155605,1.155665,1.155495,1.1556549999999999,
2025-10-14 13:36:00,1.155635,1.155685,1.155535,1.155585,
2025-10-14 13:37:00,1.155585,1.155705,1.155585,1.1556250000000001,
2025-10-14 13:38:00,1.155575,1.155675,1.155365,1.155365,
2025-10-14 13:39:00,1.155355,1.1556250000000001,1.155355,1.155615,
2025-10-14 13:40:00,1.155605,1.155645,1.155505,1.155535,
2025-10-14 13:41:00,1.155505,1.155695,1.155505,1.155695,
2025-10-14 13:42:00,1.1556549999999999,1.155835,1.1556549999999999,1.155685,
2025-10-14 13:43:00,1.155685,1.155715,1.155605,1.1556250000000001,
2025-10-14 13:44:00,1.155615,1.155645,1.155605,1.155605,
2025-10-14 13:45:00,1.155585,1.155665,1.155555,1.155575,
2025-10-14 13:46:00,1.155575,1.155585,1.155305,1.155565,
2025-10-14 13:47:00,1.155555,1.155585,1.155505,1.155525,
2025-10-14 13:48:00,1.155515,1.155535,1.155345,1.155415,
2025-10-14 13:49:00,1.155405,1.155455,1.155105,1.155165,
2025-10-14 13:50:00,1.155195,1.155355,1.155195,1.155355,
2025-10-14 13:51:00,1.155355,1.155405,1.155245,1.155405,
2025-10-14 13:52:00,1.155375,1.155415,1.155305,1.155335,
2025-10-14 13:53:00,1.155345,1.155355,1.155255,1.155325,
2025-10-14 13:54:00,1.155315,1.155335,1.155225,1.155295,
2025-10-14 13:55:00,1.155305,1.155365,1.155195,1.155345,
2025-10-14 13:56:00,1.155355,1.155375,1.155265,1.155315,
2025-10-14 13:57:00,1.155355,1.155455,1.155315,1.1553849999999999,
2025-10-14 13:58:00,1.155395,1.155515,1.155365,1.1554600000000002,
2025-10-14 13:59:00,1.15549,1.1555,1.1552850000000001,1.1553399999999998,
2025-10-14 14:00:00,1.155325,1.15536,1.155055,1.15519,
2025-10-14 14:01:00,1.155245,1.15529,1.155165,1.155205,
2025-10-14 14:02:00,1.155195,1.155245,1.154975,1.15512,
2025-10-14 14:03:00,1.155155,1.155155,1.15475,1.15475,
2025-10-14 14:04:00,1.15475,1.154835,1.154665,1.154785,
2025-10-14 14:05:00,1.15471,1.15496,1.1547,1.154855,
2025-10-14 14:06:00,1.15486,1.15488,1.154795,1.154815,
2025-10-14 14:07:00,1.154805,1.15481,1.15465,1.154665,
2025-10-14 14:08:00,1.154645,1.15482,1.154615,1.154805,
2025-10-14 14:09:00,1.154805,1.154815,1.1547,1.154815,
2025-10-14 14:10:00,1.15483,1.155115,1.15483,1.155095,
2025-10-14 14:11:00,1.155105,1.155155,1.1550150000000001,1.155085,
2025-10-14 14:12:00,1.155075,1.1552850000000001,1.155065,1.15514,
2025-10-14 14:13:00,1.15514,1.15516,1.155065,1.15511,
2025-10-14 14:14:00,1.15511,1.155115,1.154815,1.154885,
2025-10-14 14:15:00,1.154875,1.15505,1.15485,1.15499,
2025-10-14 14:16:00,1.1550150000000001,1.15511,1.154965,1.155055,
2025-10-14 14:17:00,1.1550449999999999,1.155175,1.15503,1.155145,
2025-10-14 14:18:00,1.155135,1.155255,1.1551,1.155155,
2025-10-14 14:19:00,1.155155,1.155225,1.155135,1.155165,
2025-10-14 14:20:00,1.15521,1.155265,1.15515,1.155185,
2025-10-14 14:21:00,1.15523,1.155405,1.15523,1.155405,
2025-10-14 14:22:00,1.155415,1.155485,1.155375,1.155445,
2025-10-14 14:23:00,1.155445,1.155635,1.155425,1.15562,
2025-10-14 14:24:00,1.155615,1.155615,1.155535,1.155595,
