Date,Open,High,Low,Close,Volume
2025-10-20 15:46:00,1.16536,1.16552,1.16524,1.16547,61.0
2025-10-20 15:47:00,1.16548,1.1658,1.1654200000000001,1.1658,46.0
2025-10-20 15:48:00,1.16578,1.16578,1.16556,1.16563,56.0
2025-10-20 15:49:00,1.16562,1.16564,1.16543,1.16552,42.0
2025-10-20 15:50:00,1.16551,1.16551,1.16531,1.1654,31.0
2025-10-20 15:51:00,1.16541,1.16543,1.16525,1.16526,33.0
2025-10-20 15:52:00,1.1653,1.1654200000000001,1.16527,1.16537,48.0
2025-10-20 15:53:00,1.16532,1.1654200000000001,1.16527,1.16536,33.0
2025-10-20 15:54:00,1.16536,1.1654200000000001,1.16528,1.16539,40.0
2025-10-20 15:55:00,1.16538,1.16538,1.16515,1.16521,66.0
2025-10-20 15:56:00,1.16523,1.16523,1.165,1.16513,84.0
2025-10-20 15:57:00,1.16513,1.16538,1.16505,1.16538,56.0
2025-10-20 15:58:00,1.16538,1.16546,1.16524,1.16528,63.0
2025-10-20 15:59:00,1.16526,1.16537,1.16525,1.16536,23.0
2025-10-20 16:00:00,1.16537,1.16547,1.16531,1.16538,72.0
2025-10-20 16:01:00,1.1654,1.1654,1.16515,1.16522,49.0
2025-10-20 16:02:00,1.16522,1.16531,1.16515,1.16527,56.0
2025-10-20 16:03:00,1.16531,1.1654200000000001,1.16516,1.165195,
2025-10-20 16:04:00,1.1652,1.165365,1.1652,1.165365,
2025-10-20 16:05:00,1.165315,1.165365,1.165255,1.165315,
2025-10-20 16:06:00,1.16531,1.165325,1.16523,1.165265,
2025-10-20 16:07:00,1.16532,1.165335,1.16517,1.16519,
2025-10-20 16:08:00,1.1652,1.165265,1.16517,1.16524,
2025-10-20 16:09:00,1.165245,1.165255,1.165095,1.165235,
2025-10-20 16:10:00,1.165205,1.165255,1.164925,1.164975,
2025-10-20 16:11:00,1.164975,1.16512,1.164865,1.165065,
2025-10-20 16:12:00,1.16507,1.165225,1.16499,1.16499,
2025-10-20 16:13:00,1.164995,1.16513,1.164995,1.1651,
2025-10-20 16:14:00,1.16509,1.165175,1.165045,1.16505,
2025-10-20 16:15:00,1.165055,1.1651,1.16497,1.165015,
2025-10-20 16:16:00,1.165025,1.165055,1.164785,1.164805,
2025-10-20 16:17:00,1.164805,1.164945,1.164805,1.1648749999999999,
2025-10-20 16:18:00,1.164855,1.164855,1.164675,1.1648100000000001,
2025-10-20 16:19:00,1.164815,1.16488,1.164755,1.16488,
2025-10-20 16:20:00,1.1648749999999999,1.164975,1.164825,1.16487,
2025-10-20 16:21:00,1.1648749999999999,1.164895,1.16482,1.164825,
2025-10-20 16:22:00,1.16482,1.164975,1.16482,1.164925,
2025-10-20 16:23:00,1.1649,1.16498,1.164765,1.1648399999999999,
2025-10-20 16:24:00,1.164835,1.164985,1.164795,1.16498,
2025-10-20 16:25:00,1.164985,1.16502,1.164835,1.164995,
2025-10-20 16:26:00,1.165025,1.16509,1.164975,1.165025,
2025-10-20 16:27:00,1.165035,1.16506,1.164915,1.16506,
2025-10-20 16:28:00,1.165055,1.165235,1.165055,1.165235,
2025-10-20 16:29:00,1.16519,1.16528,1.16514,1.16528,
2025-10-20 16:30:00,1.165275,1.16536,1.16514,1.165205,
2025-10-20 16:31:00,1.165215,1.165265,1.16513,1.1651799999999999,
2025-10-20 16:32:00,1.16516,1.165195,1.165025,1.165025,
2025-10-20 16:33:00,1.16495,1.165075,1.164865,1.16494,
2025-10-20 16:34:00,1.16498,1.165035,1.164835,1.164835,
2025-10-20 16:35:00,1.1648749999999999,1.164895,1.164635,1.16476,
2025-10-20 16:36:00,1.164755,1.16496,1.164755,1.16496,
2025-10-20 16:37:00,1.16497,1.165035,1.164625,1.1647750000000001,
2025-10-20 16:38:00,1.164795,1.164995,1.164765,1.164995,
2025-10-20 16:39:00,1.164985,1.16524,1.16498,1.16516,
2025-10-20 16:40:00,1.165155,1.165275,1.165105,1.165275,
