Date,Open,High,Low,Close,Volume
2025-09-29 11:40:00,1.17195,1.17197,1.17183,1.17187,43.0
2025-09-29 11:41:00,1.1718899999999999,1.17199,1.17182,1.17187,40.0
2025-09-29 11:42:00,1.17187,1.17193,1.17177,1.17179,26.0
2025-09-29 11:43:00,1.17183,1.17188,1.17177,1.17183,30.0
2025-09-29 11:44:00,1.17183,1.17193,1.17179,1.17192,32.0
2025-09-29 11:45:00,1.17193,1.17202,1.1718600000000001,1.17193,43.0
2025-09-29 11:46:00,1.17194,1.17199,1.1718899999999999,1.17192,23.0
2025-09-29 11:47:00,1.17191,1.17196,1.1718600000000001,1.17188,28.0
2025-09-29 11:48:00,1.1718899999999999,1.17203,1.17187,1.17202,23.0
2025-09-29 11:49:00,1.17201,1.17216,1.17201,1.1721,47.0
2025-09-29 11:50:00,1.1721,1.17216,1.17188,1.17192,43.0
2025-09-29 11:51:00,1.17192,1.17201,1.1719,1.17194,34.0
2025-09-29 11:52:00,1.17195,1.1721300000000001,1.1718600000000001,1.1721300000000001,36.0
2025-09-29 11:53:00,1.17212,1.17225,1.17204,1.17225,28.0
2025-09-29 11:54:00,1.17226,1.17228,1.17206,1.17207,27.0
2025-09-29 11:55:00,1.17206,1.1722299999999999,1.17206,1.17222,28.0
2025-09-29 11:56:00,1.17221,1.17225,1.17208,1.17225,47.0
2025-09-29 11:57:00,1.17224,1.17233,1.17221,1.17228,32.0
2025-09-29 11:58:00,1.17227,1.17235,1.17227,1.17234,33.0
2025-09-29 11:59:00,1.17233,1.17242,1.17224,1.17239,32.0
2025-09-29 12:00:00,1.17239,1.17256,1.17236,1.1724999999999999,48.0
2025-09-29 12:01:00,1.17253,1.17255,1.17243,1.17255,21.0
2025-09-29 12:02:00,1.17257,1.17257,1.17233,1.17237,37.0
2025-09-29 12:03:00,1.17237,1.17239,1.17222,1.1722299999999999,34.0
2025-09-29 12:04:00,1.17224,1.17239,1.17224,1.17238,46.0
2025-09-29 12:05:00,1.17238,1.17254,1.17233,1.17254,38.0
2025-09-29 12:06:00,1.17254,1.17262,1.17244,1.17244,30.0
2025-09-29 12:07:00,1.17244,1.1724700000000001,1.17237,1.17237,27.0
2025-09-29 12:08:00,1.17239,1.17252,1.17239,1.1724700000000001,24.0
2025-09-29 12:09:00,1.17245,1.17245,1.17217,1.17217,48.0
2025-09-29 12:10:00,1.17219,1.17226,1.17208,1.17209,40.0
2025-09-29 12:11:00,1.17208,1.17216,1.17206,1.17208,35.0
2025-09-29 12:12:00,1.17209,1.17241,1.17209,1.17238,26.0
2025-09-29 12:13:00,1.17237,1.17241,1.17212,1.17212,32.0
2025-09-29 12:14:00,1.1721300000000001,1.17219,1.17212,1.17217,19.0
2025-09-29 12:15:00,1.17218,1.17236,1.17215,1.17225,47.0
2025-09-29 12:16:00,1.17224,1.17262,1.17224,1.1726,31.0
