Date,Open,High,Low,Close,Volume
2025-09-22 15:45:00,1.17839,1.17872,1.17834,1.17862,88
2025-09-22 15:46:00,1.17862,1.17868,1.17856,1.1786699999999999,30
2025-09-22 15:47:00,1.1786699999999999,1.17871,1.17839,1.17839,67
2025-09-22 15:48:00,1.17844,1.17846,1.17817,1.17826,76
2025-09-22 15:49:00,1.17828,1.17831,1.17819,1.17826,46
2025-09-22 15:50:00,1.17827,1.17849,1.17826,1.17846,57
2025-09-22 15:51:00,1.17849,1.17866,1.17849,1.17856,54
2025-09-22 15:52:00,1.1785700000000001,1.17858,1.17838,1.17841,40
2025-09-22 15:53:00,1.17842,1.17842,1.17812,1.17816,54
2025-09-22 15:54:00,1.17815,1.17853,1.17807,1.17849,58
2025-09-22 15:55:00,1.1785,1.17872,1.1785,1.1785700000000001,90
2025-09-22 15:56:00,1.17856,1.17871,1.17852,1.17861,63
2025-09-22 15:57:00,1.1786,1.17869,1.17846,1.17847,56
2025-09-22 15:58:00,1.17849,1.17856,1.17848,1.17854,42
2025-09-22 15:59:00,1.17849,1.1785,1.17826,1.17834,47
2025-09-22 16:00:00,1.17835,1.17841,1.17768,1.17777,271
2025-09-22 16:01:00,1.17781,1.17818,1.1777,1.17818,114
2025-09-22 16:02:00,1.17819,1.17847,1.17818,1.17822,120
2025-09-22 16:03:00,1.17821,1.17838,1.17812,1.17836,75
2025-09-22 16:04:00,1.17836,1.17853,1.17835,1.17846,73
2025-09-22 16:05:00,1.17847,1.17858,1.17834,1.17848,72
2025-09-22 16:06:00,1.17849,1.17882,1.17849,1.1785700000000001,110
2025-09-22 16:07:00,1.17862,1.17862,1.17844,1.17844,49
2025-09-22 16:08:00,1.17844,1.17852,1.1782,1.1783299999999999,59
2025-09-22 16:09:00,1.17831,1.17841,1.17818,1.1783299999999999,58
2025-09-22 16:10:00,1.17834,1.17838,1.17826,1.17829,43
2025-09-22 16:11:00,1.17832,1.17852,1.17832,1.17852,44
2025-09-22 16:12:00,1.1785,1.17852,1.17817,1.1782,64
2025-09-22 16:13:00,1.17822,1.1783299999999999,1.17819,1.17827,42
2025-09-22 16:14:00,1.17827,1.17832,1.17823,1.17828,35
