Date,Open,High,Low,Close,Volume
2025-10-10 06:05:00,1.15692,1.15704,1.15692,1.15704,12
2025-10-10 06:06:00,1.15703,1.15712,1.15702,1.15706,16
2025-10-10 06:07:00,1.15706,1.15706,1.15699,1.15704,8
2025-10-10 06:08:00,1.15704,1.15712,1.15704,1.15704,12
2025-10-10 06:09:00,1.15704,1.1571,1.15701,1.15706,11
2025-10-10 06:10:00,1.15706,1.15709,1.15698,1.15698,10
2025-10-10 06:11:00,1.15701,1.15704,1.1569,1.1569099999999999,20
2025-10-10 06:12:00,1.1569,1.1569,1.1568,1.1568100000000001,15
2025-10-10 06:13:00,1.15682,1.15694,1.15682,1.1569,11
2025-10-10 06:14:00,1.15688,1.15689,1.15675,1.15675,12
2025-10-10 06:15:00,1.15678,1.15685,1.15675,1.15683,10
2025-10-10 06:16:00,1.1568,1.1568100000000001,1.1567,1.15677,12
2025-10-10 06:17:00,1.15677,1.15682,1.15677,1.15679,10
2025-10-10 06:18:00,1.15679,1.1569,1.15679,1.1569,13
2025-10-10 06:19:00,1.1569099999999999,1.15697,1.15685,1.15697,11
2025-10-10 06:20:00,1.15697,1.15705,1.15694,1.15704,16
2025-10-10 06:21:00,1.15703,1.15707,1.15701,1.15704,10
2025-10-10 06:22:00,1.15703,1.15707,1.15696,1.15704,16
2025-10-10 06:23:00,1.15703,1.15704,1.157,1.15704,8
2025-10-10 06:24:00,1.15703,1.15708,1.15703,1.15706,13
2025-10-10 06:25:00,1.15703,1.15706,1.15694,1.15706,17
2025-10-10 06:26:00,1.15706,1.15707,1.15703,1.15706,19
2025-10-10 06:27:00,1.15706,1.15706,1.15697,1.15702,19
2025-10-10 06:28:00,1.15699,1.1571,1.15698,1.15709,18
2025-10-10 06:29:00,1.15707,1.15714,1.15707,1.1571,12
2025-10-10 06:30:00,1.15711,1.1572,1.15707,1.15717,21
2025-10-10 06:31:00,1.1572,1.15722,1.15713,1.15716,22
2025-10-10 06:32:00,1.15717,1.1572,1.15711,1.15711,16
2025-10-10 06:33:00,1.15713,1.15719,1.15713,1.1571799999999999,9
2025-10-10 06:34:00,1.15719,1.15719,1.15709,1.15714,18
2025-10-10 06:35:00,1.15714,1.15723,1.15714,1.15723,15
2025-10-10 06:36:00,1.15717,1.15731,1.15712,1.15712,26
2025-10-10 06:37:00,1.1571500000000001,1.15717,1.15713,1.15713,9
2025-10-10 06:38:00,1.15713,1.1573,1.15713,1.15729,13
2025-10-10 06:39:00,1.15728,1.15737,1.15728,1.15737,12
2025-10-10 06:40:00,1.15736,1.15736,1.15726,1.15729,19
2025-10-10 06:41:00,1.15732,1.15732,1.15728,1.15728,15
2025-10-10 06:42:00,1.15729,1.1573,1.15725,1.15729,12
2025-10-10 06:43:00,1.15729,1.1574,1.15729,1.15734,23
2025-10-10 06:44:00,1.15734,1.15738,1.15722,1.15726,21
2025-10-10 06:45:00,1.15725,1.15732,1.15717,1.15725,30
2025-10-10 06:46:00,1.15725,1.15727,1.15721,1.15724,16
2025-10-10 06:47:00,1.15721,1.15735,1.15721,1.15725,20
2025-10-10 06:48:00,1.15724,1.15732,1.15724,1.15729,16
2025-10-10 06:49:00,1.15728,1.1573,1.15721,1.15729,11
2025-10-10 06:50:00,1.15726,1.15732,1.15725,1.15729,9
2025-10-10 06:51:00,1.15723,1.15729,1.15722,1.15722,11
2025-10-10 06:52:00,1.15719,1.15721,1.1571799999999999,1.15719,14
2025-10-10 06:53:00,1.15717,1.15724,1.15717,1.15723,11
2025-10-10 06:54:00,1.15723,1.15731,1.1571799999999999,1.1572,15
2025-10-10 06:55:00,1.15721,1.15728,1.1572,1.15728,12
2025-10-10 06:56:00,1.15729,1.15738,1.15726,1.15732,16
2025-10-10 06:57:00,1.15731,1.15741,1.1573,1.15732,17
2025-10-10 06:58:00,1.15729,1.15733,1.15724,1.15724,11
2025-10-10 06:59:00,1.15728,1.15733,1.15726,1.15732,17
2025-10-10 07:00:00,1.15731,1.15732,1.1571500000000001,1.1571500000000001,24
2025-10-10 07:01:00,1.1571500000000001,1.15726,1.1571500000000001,1.15722,20
2025-10-10 07:02:00,1.15722,1.15735,1.15722,1.15728,12
2025-10-10 07:03:00,1.15731,1.15734,1.15726,1.15728,10
2025-10-10 07:04:00,1.15729,1.15739,1.15729,1.15731,12
2025-10-10 07:05:00,1.15731,1.15731,1.15722,1.15722,16
2025-10-10 07:06:00,1.15723,1.15729,1.15723,1.15726,12
2025-10-10 07:07:00,1.15725,1.15725,1.15717,1.15717,16
2025-10-10 07:08:00,1.15717,1.15732,1.15716,1.15727,22
2025-10-10 07:09:00,1.15726,1.15732,1.15719,1.1572,16
2025-10-10 07:10:00,1.1572,1.15729,1.15719,1.15724,11
2025-10-10 07:11:00,1.15723,1.15723,1.15695,1.15695,20
2025-10-10 07:12:00,1.15696,1.157,1.1569,1.1569,16
2025-10-10 07:13:00,1.1569,1.1569099999999999,1.1568,1.1569099999999999,18
2025-10-10 07:14:00,1.1569099999999999,1.1569099999999999,1.15675,1.1568,22
2025-10-10 07:15:00,1.1568100000000001,1.15686,1.15675,1.15679,19
2025-10-10 07:16:00,1.15677,1.15684,1.15675,1.15675,11
2025-10-10 07:17:00,1.15676,1.15678,1.15672,1.15675,11
2025-10-10 07:18:00,1.15675,1.1568100000000001,1.15674,1.1568100000000001,10
2025-10-10 07:19:00,1.1568,1.15682,1.15675,1.1568100000000001,15
